DATE,IPFUELS,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CPIULFSL
1959-01-01,-0.702285292652005,-0.4088173541093524,-0.31307279289870465,-0.4099422181627169,0.22625767576714703,-0.09699163330941953,0.3689047504107561,-0.2534375747054748,0.39229182765738074,0.2923543229427249,-0.008239411247338874,6.303731072093264e-05
1959-02-01,-0.702285292652005,-0.4088173541093524,-0.31307279289870465,-0.4099422181627169,0.22625767576714703,-0.09699163330941953,0.3689047504107561,-0.2534375747054748,0.39229182765738074,0.2923543229427249,-0.008239411247338874,6.303731072093264e-05
1959-03-01,1.1214321835184147,-0.4088173541093524,-0.31307279289870465,-0.4099422181627169,0.22625767576714703,-0.09699163330941953,0.3689047504107561,-0.2534375747054748,0.39229182765738074,0.2923543229427249,-0.008239411247338874,6.303731072093264e-05
1959-04-01,-0.2681919790064478,0.003079207844307217,0.6334649324428469,0.003989599169782278,0.07462956015614206,0.09906252047217329,-0.5610496983710127,0.5081190783894997,0.39229182765738074,-0.2937239404492846,-1.7108572047589021,1.1550617472808486
1959-05-01,-0.9678068972423987,0.4137369812750764,-0.6285853680125552,0.8278235944202356,-0.30109547068983916,0.0010354435813768937,0.3677664881703567,0.6342797562811385,-0.0016172186897753498,-0.29075720870838034,1.7025426287301588,-0.003912869728867043
1959-06-01,-0.056236462402398706,-0.8182363390172311,0.6334649324428469,-0.819844396080671,-0.0011867826774629657,0.0010354435813768937,-0.09649500086988198,0.12526916244678762,-0.0016133195621605885,0.29138774899002756,-0.008088929619827635,-0.0038855906978374735
1959-07-01,-1.1516576621876888,0.0018404193214168207,-0.6285853680125552,-0.40725870085583704,-0.07774793632265452,0.0010354435813768937,-0.37353079749091184,-0.38003158328785686,-0.0016094463997651243,-0.00016818531666092546,-1.6949065055018406,-1.1470111376112604
1959-08-01,0.7132525073122187,0.00183292285339763,-0.31592525215363426,0.41523789919540155,-0.002454674810564789,0.0010354435813768937,-0.005865831472917514,-0.12626878692049817,-0.0016055989728753037,-0.28880368744877116,1.686740311296065,1.1432155834694997
1959-09-01,-0.38443959960393087,2.0613456510592463,2.2139086359974907,0.003989599169782278,0.38524924616838424,0.0010354435813768937,0.7431149039570097,0.5034317854022423,-0.0016017770538082634,0.28944729490895477,-0.007942608715201504,-1.143089508848058
1959-10-01,-0.33166060541895376,-2.874025137751864,-2.8353265834441777,0.003989599169782278,-0.30891024878960033,0.0010354435813768937,-0.1930830180158285,0.37452206613379274,-0.38943070279863296,-0.00015524881193311344,-1.679250508972373,1.1393206779780376
1959-11-01,1.7317890506693945,0.821917110225539,0.9451987806346503,0.41523789919540155,-0.0012373721886265925,0.0010354435813768937,0.35537511220951157,-1.25494167938965,-0.0007408908313766912,-0.28687616987242615,1.6712286127440759,-1.1391946033565956
1959-12-01,-0.6986148019265195,0.4162220547888764,0.3198559051552506,-0.40725870085583704,-0.001250645630168479,0.0010354435813768937,-0.8182300578799313,0.7516469362992,-0.0007408908313766912,0.0008052920748651733,-1.6715304836717488,1.135452223534393
1960-01-01,-0.6527751901559791,0.4162220547888764,0.3198559051552506,-0.40725870085583704,0.23445745163685958,0.0010354435813768937,0.6248755498149198,-1.2513520269692655,-0.0007408908313766912,-0.28687616987242615,1.6635792516621513,-0.0037792346251181116
1960-02-01,0.4324510274096152,-0.41006363910026195,-0.3149763407249589,0.826486199221021,-0.07854301606708032,0.0010354435813768937,-0.36259839437265706,1.0017021338121652,0.7740712359207372,0.2884867540221565,-0.007730598131332469,-1.131483876977112
